section,blade,x_m,radius_m,z_m
11,2,-0.049648,-0.037589,0.001077
11,2,-0.049799,-0.037374,0.001121
11,2,-0.049970,-0.037130,0.001154
11,2,-0.050161,-0.036858,0.001174
11,2,-0.050369,-0.036561,0.001181
11,2,-0.050593,-0.036241,0.001172
11,2,-0.050831,-0.035900,0.001146
11,2,-0.051082,-0.035541,0.001103
11,2,-0.051344,-0.035168,0.001042
11,2,-0.051614,-0.034782,0.000963
11,2,-0.051891,-0.034387,0.000865
11,2,-0.052172,-0.033985,0.000750
11,2,-0.052452,-0.033586,0.000622
11,2,-0.052733,-0.033184,0.000483
11,2,-0.053014,-0.032783,0.000335
11,2,-0.053292,-0.032386,0.000180
11,2,-0.053566,-0.031994,0.000018
11,2,-0.053835,-0.031610,-0.000148
11,2,-0.054096,-0.031238,-0.000316
11,2,-0.054348,-0.030878,-0.000486
11,2,-0.054589,-0.030533,-0.000655
11,2,-0.054818,-0.030206,-0.000820
11,2,-0.055034,-0.029898,-0.000982
11,2,-0.055235,-0.029611,-0.001137
11,2,-0.055421,-0.029346,-0.001284
11,2,-0.055589,-0.029105,-0.001420
11,2,-0.055740,-0.028890,-0.001546
11,2,-0.055872,-0.028701,-0.001658
11,2,-0.055985,-0.028539,-0.001756
11,2,-0.056079,-0.028406,-0.001837
11,2,-0.056152,-0.028302,-0.001902
11,2,-0.056204,-0.028227,-0.001949
11,2,-0.056236,-0.028182,-0.001977
11,2,-0.056246,-0.028167,-0.001987
11,2,-0.056235,-0.028183,-0.001982
11,2,-0.056200,-0.028233,-0.001969
11,2,-0.056142,-0.028315,-0.001948
11,2,-0.056062,-0.028429,-0.001918
11,2,-0.055961,-0.028575,-0.001880
11,2,-0.055837,-0.028751,-0.001834
11,2,-0.055694,-0.028955,-0.001781
11,2,-0.055531,-0.029188,-0.001721
11,2,-0.055350,-0.029446,-0.001656
11,2,-0.055152,-0.029729,-0.001585
11,2,-0.054939,-0.030034,-0.001509
11,2,-0.054711,-0.030360,-0.001430
11,2,-0.054470,-0.030703,-0.001348
11,2,-0.054218,-0.031063,-0.001263
11,2,-0.053957,-0.031436,-0.001177
11,2,-0.053688,-0.031821,-0.001089
11,2,-0.053413,-0.032214,-0.001001
11,2,-0.053133,-0.032613,-0.000913
11,2,-0.052851,-0.033015,-0.000826
11,2,-0.052569,-0.033419,-0.000738
11,2,-0.052287,-0.033821,-0.000651
11,2,-0.052009,-0.034218,-0.000565
11,2,-0.051740,-0.034603,-0.000482
11,2,-0.051476,-0.034979,-0.000405
11,2,-0.051220,-0.035345,-0.000331
11,2,-0.050974,-0.035697,-0.000261
11,2,-0.050738,-0.036034,-0.000193
11,2,-0.050514,-0.036353,-0.000127
11,2,-0.050304,-0.036653,-0.000062
11,2,-0.050109,-0.036932,0.000003
11,2,-0.049930,-0.037187,0.000069
11,2,-0.049769,-0.037417,0.000136
11,2,-0.049627,-0.037620,0.000205
11,2,-0.049504,-0.037795,0.000275
11,2,-0.049402,-0.037941,0.000348
11,2,-0.049322,-0.038055,0.000423
11,2,-0.049265,-0.038137,0.000500
11,2,-0.049230,-0.038187,0.000580
12,2,-0.053004,-0.040546,0.000562
12,2,-0.053015,-0.040531,0.000635
12,2,-0.053048,-0.040484,0.000704
12,2,-0.053103,-0.040406,0.000771
12,2,-0.053179,-0.040297,0.000833
12,2,-0.053276,-0.040158,0.000890
12,2,-0.053394,-0.039990,0.000941
12,2,-0.053531,-0.039794,0.000984
12,2,-0.053687,-0.039571,0.001017
12,2,-0.053861,-0.039323,0.001039
12,2,-0.054051,-0.039051,0.001050
12,2,-0.054256,-0.038759,0.001046
12,2,-0.054474,-0.038447,0.001028
12,2,-0.054704,-0.038119,0.000995
12,2,-0.054944,-0.037776,0.000946
12,2,-0.055192,-0.037423,0.000880
12,2,-0.055445,-0.037060,0.000798
12,2,-0.055703,-0.036692,0.000700
12,2,-0.055960,-0.036325,0.000590
12,2,-0.056219,-0.035956,0.000471
12,2,-0.056477,-0.035587,0.000343
12,2,-0.056733,-0.035222,0.000209
12,2,-0.056985,-0.034861,0.000069
12,2,-0.057232,-0.034509,-0.000075
12,2,-0.057472,-0.034166,-0.000222
12,2,-0.057704,-0.033834,-0.000370
12,2,-0.057926,-0.033517,-0.000517
12,2,-0.058137,-0.033215,-0.000662
12,2,-0.058336,-0.032931,-0.000803
12,2,-0.058522,-0.032667,-0.000939
12,2,-0.058693,-0.032422,-0.001067
12,2,-0.058848,-0.032200,-0.001188
12,2,-0.058987,-0.032002,-0.001298
12,2,-0.059109,-0.031827,-0.001396
12,2,-0.059214,-0.031678,-0.001482
12,2,-0.059300,-0.031555,-0.001554
12,2,-0.059367,-0.031459,-0.001611
12,2,-0.059416,-0.031390,-0.001652
12,2,-0.059445,-0.031348,-0.001677
12,2,-0.059455,-0.031334,-0.001685
12,2,-0.059444,-0.031349,-0.001682
12,2,-0.059412,-0.031395,-0.001670
12,2,-0.059359,-0.031470,-0.001652
12,2,-0.059286,-0.031575,-0.001626
12,2,-0.059193,-0.031708,-0.001593
12,2,-0.059080,-0.031870,-0.001554
12,2,-0.058948,-0.032057,-0.001508
12,2,-0.058799,-0.032270,-0.001457
12,2,-0.058633,-0.032507,-0.001401
12,2,-0.058452,-0.032767,-0.001340
12,2,-0.058256,-0.033047,-0.001275
12,2,-0.058047,-0.033345,-0.001207
12,2,-0.057826,-0.033660,-0.001137
12,2,-0.057595,-0.033990,-0.001065
12,2,-0.057355,-0.034332,-0.000991
12,2,-0.057108,-0.034685,-0.000917
12,2,-0.056856,-0.035045,-0.000842
12,2,-0.056600,-0.035412,-0.000768
12,2,-0.056341,-0.035781,-0.000694
12,2,-0.056082,-0.036151,-0.000620
12,2,-0.055824,-0.036519,-0.000547
12,2,-0.055569,-0.036884,-0.000474
12,2,-0.055321,-0.037237,-0.000405
12,2,-0.055080,-0.037583,-0.000341
12,2,-0.054845,-0.037918,-0.000280
12,2,-0.054618,-0.038241,-0.000222
12,2,-0.054402,-0.038550,-0.000166
12,2,-0.054196,-0.038844,-0.000112
12,2,-0.054004,-0.039119,-0.000058
12,2,-0.053825,-0.039375,-0.000004
12,2,-0.053660,-0.039609,0.000050
12,2,-0.053512,-0.039821,0.000107
12,2,-0.053381,-0.040008,0.000164
12,2,-0.053269,-0.040169,0.000224
12,2,-0.053175,-0.040303,0.000287
12,2,-0.053101,-0.040408,0.000351
12,2,-0.053048,-0.040485,0.000419
12,2,-0.053015,-0.040531,0.000489
13,2,-0.056804,-0.042869,0.000470
13,2,-0.056813,-0.042856,0.000534
13,2,-0.056842,-0.042815,0.000596
13,2,-0.056891,-0.042745,0.000655
13,2,-0.056959,-0.042648,0.000711
13,2,-0.057046,-0.042524,0.000763
13,2,-0.057151,-0.042373,0.000810
13,2,-0.057275,-0.042197,0.000850
13,2,-0.057415,-0.041997,0.000882
13,2,-0.057571,-0.041775,0.000905
13,2,-0.057741,-0.041531,0.000918
13,2,-0.057925,-0.041268,0.000918
13,2,-0.058122,-0.040988,0.000907
13,2,-0.058328,-0.040692,0.000881
13,2,-0.058544,-0.040384,0.000842
13,2,-0.058767,-0.040066,0.000789
13,2,-0.058996,-0.039739,0.000721
13,2,-0.059228,-0.039407,0.000638
13,2,-0.059460,-0.039076,0.000546
13,2,-0.059693,-0.038743,0.000445
13,2,-0.059926,-0.038411,0.000336
13,2,-0.060157,-0.038080,0.000222
13,2,-0.060385,-0.037755,0.000102
13,2,-0.060608,-0.037436,-0.000021
13,2,-0.060826,-0.037126,-0.000147
13,2,-0.061035,-0.036827,-0.000273
13,2,-0.061236,-0.036540,-0.000400
13,2,-0.061427,-0.036267,-0.000525
13,2,-0.061607,-0.036010,-0.000647
13,2,-0.061775,-0.035770,-0.000764
13,2,-0.061930,-0.035549,-0.000875
13,2,-0.062071,-0.035348,-0.000979
13,2,-0.062197,-0.035168,-0.001074
13,2,-0.062307,-0.035010,-0.001159
13,2,-0.062402,-0.034875,-0.001233
13,2,-0.062480,-0.034764,-0.001295
13,2,-0.062541,-0.034676,-0.001345
13,2,-0.062585,-0.034614,-0.001381
13,2,-0.062611,-0.034576,-0.001402
13,2,-0.062620,-0.034563,-0.001409
13,2,-0.062610,-0.034577,-0.001406
13,2,-0.062582,-0.034618,-0.001397
13,2,-0.062534,-0.034686,-0.001381
13,2,-0.062468,-0.034780,-0.001359
13,2,-0.062384,-0.034900,-0.001331
13,2,-0.062282,-0.035046,-0.001297
13,2,-0.062164,-0.035215,-0.001258
13,2,-0.062030,-0.035407,-0.001215
13,2,-0.061880,-0.035620,-0.001167
13,2,-0.061716,-0.035854,-0.001116
13,2,-0.061540,-0.036106,-0.001061
13,2,-0.061352,-0.036375,-0.001003
13,2,-0.061153,-0.036659,-0.000944
13,2,-0.060945,-0.036956,-0.000883
13,2,-0.060729,-0.037264,-0.000822
13,2,-0.060506,-0.037582,-0.000759
13,2,-0.060279,-0.037907,-0.000697
13,2,-0.060048,-0.038237,-0.000635
13,2,-0.059815,-0.038569,-0.000573
13,2,-0.059581,-0.038903,-0.000512
13,2,-0.059349,-0.039235,-0.000451
13,2,-0.059119,-0.039564,-0.000391
13,2,-0.058896,-0.039882,-0.000334
13,2,-0.058678,-0.040193,-0.000281
13,2,-0.058466,-0.040496,-0.000231
13,2,-0.058262,-0.040787,-0.000184
13,2,-0.058067,-0.041066,-0.000139
13,2,-0.057881,-0.041331,-0.000095
13,2,-0.057708,-0.041579,-0.000052
13,2,-0.057546,-0.041810,-0.000008
13,2,-0.057398,-0.042021,0.000037
13,2,-0.057264,-0.042212,0.000083
13,2,-0.057146,-0.042381,0.000130
13,2,-0.057044,-0.042526,0.000180
13,2,-0.056959,-0.042648,0.000233
13,2,-0.056892,-0.042743,0.000288
13,2,-0.056844,-0.042812,0.000346
13,2,-0.056814,-0.042855,0.000406
14,2,-0.060618,-0.045173,0.000382
14,2,-0.060625,-0.045162,0.000436
14,2,-0.060650,-0.045126,0.000488
14,2,-0.060693,-0.045065,0.000539
14,2,-0.060752,-0.044981,0.000587
14,2,-0.060828,-0.044872,0.000633
14,2,-0.060920,-0.044740,0.000674
14,2,-0.061028,-0.044586,0.000710
14,2,-0.061151,-0.044411,0.000740
14,2,-0.061288,-0.044215,0.000762
14,2,-0.061438,-0.044001,0.000775
14,2,-0.061600,-0.043770,0.000779
14,2,-0.061772,-0.043524,0.000772
14,2,-0.061954,-0.043265,0.000754
14,2,-0.062143,-0.042994,0.000724
14,2,-0.062339,-0.042714,0.000682
14,2,-0.062541,-0.042426,0.000627
14,2,-0.062746,-0.042134,0.000560
14,2,-0.062950,-0.041842,0.000485
14,2,-0.063156,-0.041548,0.000402
14,2,-0.063361,-0.041254,0.000312
14,2,-0.063565,-0.040963,0.000218
14,2,-0.063767,-0.040675,0.000119
14,2,-0.063964,-0.040394,0.000016
14,2,-0.064156,-0.040120,-0.000088
14,2,-0.064341,-0.039855,-0.000194
14,2,-0.064519,-0.039601,-0.000299
14,2,-0.064688,-0.039360,-0.000404
14,2,-0.064847,-0.039132,-0.000505
14,2,-0.064996,-0.038920,-0.000604
14,2,-0.065133,-0.038725,-0.000697
14,2,-0.065257,-0.038546,-0.000784
14,2,-0.065369,-0.038387,-0.000864
14,2,-0.065467,-0.038247,-0.000935
14,2,-0.065551,-0.038127,-0.000998
14,2,-0.065620,-0.038029,-0.001050
14,2,-0.065674,-0.037951,-0.001091
14,2,-0.065713,-0.037896,-0.001122
14,2,-0.065736,-0.037862,-0.001140
14,2,-0.065744,-0.037851,-0.001146
14,2,-0.065736,-0.037863,-0.001143
14,2,-0.065711,-0.037899,-0.001135
14,2,-0.065669,-0.037959,-0.001122
14,2,-0.065611,-0.038042,-0.001103
14,2,-0.065537,-0.038148,-0.001080
14,2,-0.065447,-0.038275,-0.001052
14,2,-0.065343,-0.038424,-0.001019
14,2,-0.065225,-0.038593,-0.000983
14,2,-0.065093,-0.038781,-0.000943
14,2,-0.064949,-0.038987,-0.000899
14,2,-0.064794,-0.039209,-0.000854
14,2,-0.064628,-0.039446,-0.000806
14,2,-0.064453,-0.039696,-0.000757
14,2,-0.064269,-0.039957,-0.000706
14,2,-0.064079,-0.040229,-0.000655
14,2,-0.063883,-0.040509,-0.000604
14,2,-0.063683,-0.040795,-0.000553
14,2,-0.063480,-0.041085,-0.000502
14,2,-0.063274,-0.041379,-0.000451
14,2,-0.063069,-0.041672,-0.000402
14,2,-0.062864,-0.041965,-0.000352
14,2,-0.062661,-0.042255,-0.000304
14,2,-0.062464,-0.042535,-0.000258
14,2,-0.062272,-0.042810,-0.000216
14,2,-0.062085,-0.043077,-0.000176
14,2,-0.061905,-0.043334,-0.000140
14,2,-0.061733,-0.043580,-0.000105
14,2,-0.061569,-0.043813,-0.000071
14,2,-0.061416,-0.044032,-0.000037
14,2,-0.061274,-0.044236,-0.000003
14,2,-0.061143,-0.044423,0.000031
14,2,-0.061025,-0.044591,0.000067
14,2,-0.060921,-0.044740,0.000105
14,2,-0.060831,-0.044869,0.000145
14,2,-0.060756,-0.044976,0.000187
14,2,-0.060696,-0.045060,0.000232
14,2,-0.060653,-0.045122,0.000279
14,2,-0.060627,-0.045159,0.000329
15,2,-0.064445,-0.047456,0.000302
15,2,-0.064451,-0.047447,0.000346
15,2,-0.064472,-0.047417,0.000389
15,2,-0.064508,-0.047366,0.000431
15,2,-0.064559,-0.047294,0.000472
15,2,-0.064623,-0.047202,0.000510
15,2,-0.064702,-0.047090,0.000545
15,2,-0.064793,-0.046959,0.000576
15,2,-0.064898,-0.046809,0.000602
15,2,-0.065014,-0.046643,0.000622
15,2,-0.065142,-0.046461,0.000636
15,2,-0.065280,-0.046264,0.000641
15,2,-0.065426,-0.046055,0.000638
15,2,-0.065581,-0.045833,0.000625
15,2,-0.065743,-0.045602,0.000603
15,2,-0.065910,-0.045363,0.000570
15,2,-0.066082,-0.045118,0.000528
15,2,-0.066257,-0.044868,0.000475
15,2,-0.066432,-0.044619,0.000414
15,2,-0.066608,-0.044367,0.000348
15,2,-0.066784,-0.044116,0.000277
15,2,-0.066958,-0.043867,0.000201
15,2,-0.067131,-0.043621,0.000121
15,2,-0.067299,-0.043380,0.000038
15,2,-0.067464,-0.043145,-0.000046
15,2,-0.067623,-0.042918,-0.000132
15,2,-0.067775,-0.042701,-0.000218
15,2,-0.067920,-0.042494,-0.000302
15,2,-0.068056,-0.042299,-0.000385
15,2,-0.068184,-0.042117,-0.000465
15,2,-0.068301,-0.041949,-0.000541
15,2,-0.068408,-0.041796,-0.000612
15,2,-0.068504,-0.041659,-0.000677
15,2,-0.068588,-0.041539,-0.000735
15,2,-0.068660,-0.041436,-0.000786
15,2,-0.068720,-0.041351,-0.000829
15,2,-0.068766,-0.041285,-0.000863
15,2,-0.068800,-0.041237,-0.000888
15,2,-0.068820,-0.041208,-0.000902
15,2,-0.068827,-0.041199,-0.000907
15,2,-0.068819,-0.041209,-0.000905
15,2,-0.068798,-0.041240,-0.000899
15,2,-0.068762,-0.041291,-0.000888
15,2,-0.068713,-0.041362,-0.000872
15,2,-0.068649,-0.041452,-0.000853
15,2,-0.068573,-0.041561,-0.000830
15,2,-0.068484,-0.041688,-0.000803
15,2,-0.068383,-0.041832,-0.000773
15,2,-0.068271,-0.041993,-0.000741
15,2,-0.068148,-0.042168,-0.000705
15,2,-0.068015,-0.042358,-0.000668
15,2,-0.067873,-0.042560,-0.000629
15,2,-0.067724,-0.042773,-0.000589
15,2,-0.067568,-0.042997,-0.000548
15,2,-0.067405,-0.043229,-0.000507
15,2,-0.067238,-0.043468,-0.000466
15,2,-0.067067,-0.043712,-0.000425
15,2,-0.066893,-0.043960,-0.000384
15,2,-0.066718,-0.044211,-0.000344
15,2,-0.066542,-0.044462,-0.000304
15,2,-0.066367,-0.044712,-0.000265
15,2,-0.066193,-0.044959,-0.000227
15,2,-0.066025,-0.045199,-0.000191
15,2,-0.065861,-0.045434,-0.000158
15,2,-0.065701,-0.045662,-0.000128
15,2,-0.065547,-0.045882,-0.000100
15,2,-0.065400,-0.046093,-0.000074
15,2,-0.065260,-0.046292,-0.000048
15,2,-0.065129,-0.046480,-0.000023
15,2,-0.065007,-0.046654,0.000002
15,2,-0.064895,-0.046813,0.000028
15,2,-0.064794,-0.046957,0.000055
15,2,-0.064705,-0.047085,0.000084
15,2,-0.064628,-0.047195,0.000115
15,2,-0.064564,-0.047287,0.000147
15,2,-0.064513,-0.047359,0.000182
15,2,-0.064476,-0.047412,0.000220
15,2,-0.064453,-0.047444,0.000260
16,2,-0.068336,-0.049648,0.000215
16,2,-0.068341,-0.049642,0.000247
16,2,-0.068357,-0.049619,0.000279
16,2,-0.068384,-0.049580,0.000310
16,2,-0.068423,-0.049525,0.000340
16,2,-0.068473,-0.049454,0.000369
16,2,-0.068533,-0.049368,0.000396
16,2,-0.068603,-0.049267,0.000421
16,2,-0.068684,-0.049153,0.000442
16,2,-0.068773,-0.049025,0.000458
16,2,-0.068871,-0.048885,0.000470
16,2,-0.068977,-0.048734,0.000475
16,2,-0.069090,-0.048572,0.000475
16,2,-0.069209,-0.048402,0.000467
16,2,-0.069334,-0.048224,0.000453
16,2,-0.069463,-0.048040,0.000430
16,2,-0.069595,-0.047851,0.000401
16,2,-0.069730,-0.047658,0.000363
16,2,-0.069865,-0.047466,0.000320
16,2,-0.070000,-0.047272,0.000272
16,2,-0.070136,-0.047078,0.000221
16,2,-0.070271,-0.046885,0.000166
16,2,-0.070404,-0.046695,0.000108
16,2,-0.070535,-0.046509,0.000048
16,2,-0.070662,-0.046327,-0.000013
16,2,-0.070785,-0.046152,-0.000076
16,2,-0.070902,-0.045984,-0.000138
16,2,-0.071015,-0.045824,-0.000200
16,2,-0.071120,-0.045673,-0.000261
16,2,-0.071219,-0.045532,-0.000319
16,2,-0.071310,-0.045402,-0.000375
16,2,-0.071393,-0.045283,-0.000427
16,2,-0.071467,-0.045177,-0.000475
16,2,-0.071532,-0.045084,-0.000518
16,2,-0.071588,-0.045004,-0.000556
16,2,-0.071634,-0.044939,-0.000587
16,2,-0.071670,-0.044887,-0.000612
16,2,-0.071696,-0.044850,-0.000630
16,2,-0.071712,-0.044828,-0.000641
16,2,-0.071717,-0.044820,-0.000645
16,2,-0.071711,-0.044828,-0.000643
16,2,-0.071695,-0.044852,-0.000638
16,2,-0.071667,-0.044891,-0.000630
16,2,-0.071629,-0.044946,-0.000619
16,2,-0.071580,-0.045015,-0.000604
16,2,-0.071522,-0.045099,-0.000587
16,2,-0.071453,-0.045197,-0.000568
16,2,-0.071375,-0.045309,-0.000546
16,2,-0.071289,-0.045432,-0.000521
16,2,-0.071194,-0.045568,-0.000496
16,2,-0.071092,-0.045714,-0.000468
16,2,-0.070982,-0.045869,-0.000440
16,2,-0.070867,-0.046034,-0.000410
16,2,-0.070747,-0.046206,-0.000381
16,2,-0.070621,-0.046385,-0.000351
16,2,-0.070492,-0.046569,-0.000321
16,2,-0.070360,-0.046758,-0.000291
16,2,-0.070226,-0.046949,-0.000262
16,2,-0.070091,-0.047142,-0.000233
16,2,-0.069956,-0.047336,-0.000205
16,2,-0.069820,-0.047529,-0.000177
16,2,-0.069687,-0.047720,-0.000150
16,2,-0.069557,-0.047905,-0.000124
16,2,-0.069430,-0.048087,-0.000102
16,2,-0.069307,-0.048263,-0.000081
16,2,-0.069188,-0.048432,-0.000062
16,2,-0.069074,-0.048595,-0.000045
16,2,-0.068966,-0.048749,-0.000028
16,2,-0.068865,-0.048894,-0.000011
16,2,-0.068771,-0.049028,0.000006
16,2,-0.068684,-0.049151,0.000023
16,2,-0.068607,-0.049262,0.000041
16,2,-0.068538,-0.049361,0.000060
16,2,-0.068478,-0.049446,0.000081
16,2,-0.068429,-0.049517,0.000104
16,2,-0.068389,-0.049573,0.000129
16,2,-0.068361,-0.049614,0.000155
16,2,-0.068343,-0.049639,0.000184
17,2,-0.072317,-0.051712,0.000121
17,2,-0.072320,-0.051708,0.000138
17,2,-0.072330,-0.051695,0.000155
17,2,-0.072346,-0.051672,0.000172
17,2,-0.072369,-0.051639,0.000189
17,2,-0.072399,-0.051597,0.000205
17,2,-0.072434,-0.051545,0.000220
17,2,-0.072476,-0.051485,0.000233
17,2,-0.072524,-0.051417,0.000245
17,2,-0.072577,-0.051341,0.000255
17,2,-0.072636,-0.051258,0.000262
17,2,-0.072699,-0.051168,0.000265
17,2,-0.072766,-0.051072,0.000265
17,2,-0.072837,-0.050970,0.000262
17,2,-0.072911,-0.050864,0.000254
17,2,-0.072988,-0.050755,0.000242
17,2,-0.073067,-0.050642,0.000225
17,2,-0.073147,-0.050527,0.000205
17,2,-0.073228,-0.050412,0.000181
17,2,-0.073309,-0.050296,0.000154
17,2,-0.073390,-0.050180,0.000125
17,2,-0.073471,-0.050065,0.000095
17,2,-0.073551,-0.049951,0.000062
17,2,-0.073629,-0.049839,0.000029
17,2,-0.073705,-0.049731,-0.000006
17,2,-0.073779,-0.049626,-0.000041
17,2,-0.073849,-0.049525,-0.000076
17,2,-0.073917,-0.049429,-0.000111
17,2,-0.073980,-0.049338,-0.000145
17,2,-0.074039,-0.049254,-0.000178
17,2,-0.074094,-0.049176,-0.000209
17,2,-0.074143,-0.049105,-0.000239
17,2,-0.074188,-0.049041,-0.000266
17,2,-0.074227,-0.048985,-0.000290
17,2,-0.074261,-0.048937,-0.000311
17,2,-0.074288,-0.048898,-0.000329
17,2,-0.074310,-0.048867,-0.000343
17,2,-0.074326,-0.048844,-0.000354
17,2,-0.074335,-0.048831,-0.000360
17,2,-0.074338,-0.048826,-0.000362
17,2,-0.074335,-0.048831,-0.000361
17,2,-0.074325,-0.048845,-0.000358
17,2,-0.074309,-0.048869,-0.000353
17,2,-0.074286,-0.048901,-0.000346
17,2,-0.074257,-0.048943,-0.000337
17,2,-0.074222,-0.048993,-0.000327
17,2,-0.074181,-0.049051,-0.000315
17,2,-0.074134,-0.049118,-0.000302
17,2,-0.074083,-0.049191,-0.000287
17,2,-0.074026,-0.049272,-0.000272
17,2,-0.073965,-0.049359,-0.000255
17,2,-0.073900,-0.049452,-0.000238
17,2,-0.073831,-0.049550,-0.000221
17,2,-0.073759,-0.049653,-0.000203
17,2,-0.073685,-0.049760,-0.000185
17,2,-0.073607,-0.049870,-0.000167
17,2,-0.073529,-0.049983,-0.000150
17,2,-0.073449,-0.050097,-0.000132
17,2,-0.073368,-0.050212,-0.000116
17,2,-0.073287,-0.050328,-0.000099
17,2,-0.073206,-0.050443,-0.000083
17,2,-0.073126,-0.050558,-0.000068
17,2,-0.073048,-0.050669,-0.000053
17,2,-0.072972,-0.050777,-0.000041
17,2,-0.072898,-0.050883,-0.000030
17,2,-0.072827,-0.050984,-0.000019
17,2,-0.072759,-0.051082,-0.000010
17,2,-0.072694,-0.051174,-0.000002
17,2,-0.072634,-0.051261,0.000006
17,2,-0.072577,-0.051341,0.000015
17,2,-0.072526,-0.051415,0.000023
17,2,-0.072479,-0.051482,0.000032
17,2,-0.072438,-0.051540,0.000041
17,2,-0.072402,-0.051591,0.000052
17,2,-0.072373,-0.051634,0.000063
17,2,-0.072349,-0.051667,0.000076
17,2,-0.072332,-0.051692,0.000089
17,2,-0.072321,-0.051707,0.000104
